respondent_id,h1n1_vaccine,seasonal_vaccine
26845.0,0.6194309643265636,0.04698472856616687
26846.0,0.7428716277995432,0.07242814701550104
26847.0,0.0871792347663068,0.39417271928604974
26848.0,0.6906451546794843,0.039196005935645935
26849.0,0.6247863494944313,0.15635228709470725
26850.0,0.49898203857252127,0.27475805446392965
26851.0,0.063895076973261,0.03779711236003474
26852.0,0.08735130726672717,0.03696069687412328
26853.0,0.530381786574251,0.4740690688998268
26854.0,0.06703181596790606,0.013779407484072602
26855.0,0.8743094480429913,0.5466130330544884
26856.0,0.023633135469490366,0.11790557185055821
26857.0,0.17809823884106613,0.45998322874310565
26858.0,0.6271962037225353,0.12758195583614212
26859.0,0.08203936312008879,0.061358867324256466
26860.0,0.07315593283708326,0.12675559552056787
26861.0,0.08377425928500654,0.09411499959156099
26862.0,0.21135425522912354,0.09475427293718082
26863.0,0.44546987784216213,0.2560141365601464
26864.0,0.42393274733396175,0.4990397306366679
26865.0,0.03634627640997761,0.014691136030413606
26866.0,0.6027104001945587,0.21923312138788412
26867.0,0.18281650265470697,0.12301557874742353
26868.0,0.9318896769735139,0.7919241057011142
26869.0,0.2905073302297943,0.1018928629037249
26870.0,0.8258112832048095,0.6069580618630409
26871.0,0.035177831723463907,0.05019882381234757
26872.0,0.24684328621629897,0.023826020396273507
26873.0,0.8528703913880833,0.11316422332281457
26874.0,0.1303738852844245,0.04240226020866777
26875.0,0.888816106416073,0.503851708237608
26876.0,0.024823187346515282,0.026255285409218714
26877.0,0.09257054017295631,0.0493854384269433
26878.0,0.15917039197518554,0.10294776017541261
26879.0,0.014403358604403579,0.009716883957417235
26880.0,0.07649007545477023,0.025333258132541413
26881.0,0.09678115098436449,0.02527010558985185
26882.0,0.08765003508598057,0.02548852598514118
26883.0,0.3150911814569071,0.08988046634987772
26884.0,0.4405690129270725,0.1630658725009016
26885.0,0.8466774330014495,0.25139153358934363
26886.0,0.6965774970884385,0.08036583635068753
26887.0,0.8694695922255363,0.6175348467242273
26888.0,0.9273062514766751,0.8534930830475623
26889.0,0.19103144063149066,0.07254292978674177
26890.0,0.3401037486554663,0.09190530043704763
26891.0,0.43531571085914295,0.2656583521639604
26892.0,0.8117424034926323,0.14212400557554467
26893.0,0.2218441785005891,0.054933062478098114
26894.0,0.2723882439309629,0.1920971062707339
26895.0,0.8299377334342346,0.07958027981132752
26896.0,0.08299368163316713,0.06827503888622725
26897.0,0.32691904968407387,0.05610648406063004
26898.0,0.6904377951495542,0.2494214290159318
26899.0,0.04203758600755826,0.040622974065148386
26900.0,0.321873856940772,0.1764436050690236
26901.0,0.23073700973495478,0.006345503626651633
26902.0,0.9407292129008942,0.22665747404373318
26903.0,0.035898073891101286,0.105401759772942
26904.0,0.30698508699266197,0.05131415297878409
26905.0,0.761852922551507,0.3563004993002583
26906.0,0.3109336634138822,0.07066001313942634
26907.0,0.4586357919930038,0.008339971340185121
26908.0,0.8081498247863107,0.1881290228087827
26909.0,0.2778600641710896,0.06711684025615182
26910.0,0.3481066959558259,0.11371656675726985
26911.0,0.05932116720798721,0.05233978498771344
26912.0,0.9213422427932091,0.4295742795267584
26913.0,0.8705691522916384,0.7393126473902496
26914.0,0.13119506806626707,0.06362431554569875
26915.0,0.6730956369167351,0.16335026712641781
26916.0,0.35122444253795937,0.06581094613811313
26917.0,0.027940094513883556,0.00437339031936279
26918.0,0.9276111385519803,0.737107682384439
26919.0,0.7017361558317762,0.28159382062990646
26920.0,0.12425074857877677,0.027534760908857765
26921.0,0.8198650675894491,0.12873724297302053
26922.0,0.7064981343949822,0.05647448117420464
26923.0,0.492566749389521,0.10397178143536928
26924.0,0.8947096661742122,0.6804899932038521
26925.0,0.6059028234519808,0.1452435937304501
26926.0,0.4237010181748646,0.5786581875411935
26927.0,0.7265780639911089,0.41090562249076257
26928.0,0.631904879712342,0.08857564072531285
26929.0,0.17281660318452252,0.12186436045419297
26930.0,0.8937014246928114,0.5748958155747227
26931.0,0.32365481718966865,0.08282342770633418
26932.0,0.8355618973291695,0.055796390071504005
26933.0,0.7375902331512766,0.07403590794318889
26934.0,0.6987205894041089,0.47336817352740357
26935.0,0.44854932298886147,0.13963071780344055
26936.0,0.14727186367384923,0.27314572843058216
26937.0,0.6857385824958313,0.252218061002312
26938.0,0.05130357145021474,0.07008562891091363
26939.0,0.04711973272949994,0.047830218688313386
26940.0,0.0997191755207139,0.0390949883173806
26941.0,0.4010217997406018,0.053730190724059476
26942.0,0.7865903633657989,0.5634565053740319
26943.0,0.5595207847957282,0.11581610951812313
26944.0,0.19276396011376107,0.0763791852164336
26945.0,0.5101791702324978,0.10420337321595922
26946.0,0.7112174574230841,0.11444096391978016
26947.0,0.5050537302471146,0.07572537614266997
26948.0,0.0612181223708795,0.019471004157865797
26949.0,0.04211789041291054,0.011144591498699645
26950.0,0.412070519952281,0.0280918157300992
26951.0,0.29750272060854166,0.08596854190377787
26952.0,0.9346906935765508,0.83296871258431
26953.0,0.9609530229769168,0.7238867883108505
26954.0,0.2705532113809812,0.04930552794421357
26955.0,0.5556633162945336,0.17369822504246318
26956.0,0.6211301216328514,0.1820621422706998
26957.0,0.8757897691398758,0.02679767440962446
26958.0,0.8330677669280067,0.27186510731080743
26959.0,0.22098786625697994,0.0378579360277003
26960.0,0.058615660956078335,0.0431325827190556
26961.0,0.5165894264196299,0.21897219975400442
26962.0,0.877914534314583,0.13961088408659897
26963.0,0.27448846967098456,0.14387327095955
26964.0,0.19704567467825929,0.05267552943352765
26965.0,0.9472720590441577,0.7735766487550813
26966.0,0.023663126615109793,0.012675836466543706
26967.0,0.49856026926510866,0.10103747264872805
26968.0,0.7868857325224375,0.04387867699679636
26969.0,0.15274144454189653,0.034638081057761234
26970.0,0.4127028696850446,0.74554454548078
26971.0,0.3400075630889717,0.10114436444207732
26972.0,0.021242836036740747,0.0075915514789911655
26973.0,0.13894834255612876,0.06773840121780514
26974.0,0.4077128862265295,0.14540842476998725
26975.0,0.5707296489741339,0.07175133174402139
26976.0,0.5114042075212127,0.8464147148160779
26977.0,0.2688215981891851,0.053706749503958554
26978.0,0.757244378907427,0.01587419825616589
26979.0,0.6458994707878812,0.33918297052505625
26980.0,0.0884953551124772,0.0235562340004665
26981.0,0.28656330198106744,0.06363173622846864
26982.0,0.8870470749576345,0.7046509681098926
26983.0,0.566962162086784,0.1659377188354146
26984.0,0.126888530513701,0.0663506165890245
26985.0,0.08560097318121557,0.02003329841171748
26986.0,0.5351461558749866,0.1739234770826918
26987.0,0.15249129572834438,0.06792929788340052
26988.0,0.14654062909244847,0.04908098967991229
26989.0,0.7717787879557515,0.3315566392251262
26990.0,0.12212389596510265,0.027951473431348448
26991.0,0.39540259403925143,0.23772649784404642
26992.0,0.4074458497993529,0.3109619150855758
26993.0,0.8030169579905017,0.12442255444091015
26994.0,0.647777898637842,0.33607414136268576
26995.0,0.640584291963227,0.29136894248422796
26996.0,0.3906934457101214,0.30850550916246805
26997.0,0.05580026998321017,0.017135084304942667
26998.0,0.0410784862282355,0.024554387270785252
26999.0,0.4620279153793002,0.3993945426955831
27000.0,0.3222516273241048,0.11077235613435943
27001.0,0.7218905366993055,0.034754840803857545
27002.0,0.20305291704565243,0.008610683962611693
27003.0,0.12537018181258475,0.02661606835132769
27004.0,0.2648456636794803,0.09440902374457837
27005.0,0.719688632718298,0.33048080290566983
27006.0,0.9004881455277199,0.7763078209578028
27007.0,0.1361527103873557,0.06700202214211697
27008.0,0.057812818406437934,0.0488490813839125
27009.0,0.225605882624915,0.06534476326569025
27010.0,0.13778280731815334,0.07607262942169106
27011.0,0.12626438280569263,0.09722778870704467
27012.0,0.6106041813138577,0.3234657801664435
27013.0,0.3658179276079132,0.10814826115301195
27014.0,0.23009113684186602,0.029332872182331125
27015.0,0.22544209170158305,0.09670968636426779
27016.0,0.36407445098907193,0.08968050664904972
27017.0,0.6962873361444913,0.4261702194724198
27018.0,0.24163141030609506,0.08392015010717348
27019.0,0.9663907771319719,0.8875423418044638
27020.0,0.2336934183004352,0.2016358525084418
27021.0,0.5461798629828745,0.16163685370153782
27022.0,0.2220509872535176,0.11816276220048143
27023.0,0.12992371174157713,0.06951043197872123
27024.0,0.2508720362712625,0.10309428148865715
27025.0,0.02222550197004943,0.06363874816048655
27026.0,0.31880571307093575,0.07753929848510639
27027.0,0.698596805662178,0.08054361125967216
27028.0,0.8551079117015181,0.365147471635656
27029.0,0.3135539921413025,0.09747359525424354
27030.0,0.20252080944991538,0.15456436298096315
27031.0,0.8297678559387802,0.2072665111282446
27032.0,0.4751429068757326,0.20365483120005382
27033.0,0.6908700791492743,0.3120112103896817
27034.0,0.6377237230357885,0.008503926413662976
27035.0,0.3937951348204612,0.20754750619565196
27036.0,0.6844484675283752,0.2299777907522806
27037.0,0.7898930768260578,0.6043998174058687
27038.0,0.027129560354867684,0.0268884248791823
27039.0,0.912939425118722,0.747687757788865
27040.0,0.1150579737357421,0.15537730256415572
27041.0,0.48567068853450635,0.11830557120091756
27042.0,0.534800850193954,0.07019831877376222
27043.0,0.7981013876430627,0.5162225574381764
27044.0,0.02948532959727443,0.004166776740193568
27045.0,0.7033709593435341,0.18140211716879345
27046.0,0.09070756651702332,0.047916142326055906
27047.0,0.4898536286868417,0.558148939823662
27048.0,0.2785931597158194,0.13629697264320756
27049.0,0.8812226131284704,0.21867742584741784
27050.0,0.5196735920028238,0.04726017054995851
27051.0,0.4548511876513669,0.18073650147154616
27052.0,0.31501009241839195,0.12160995709227945
27053.0,0.943805933657248,0.8455662669172915
27054.0,0.05488037659625995,0.02117335892938166
27055.0,0.8399653415876716,0.09089011032198663
27056.0,0.03505815580066559,0.022759605223910885
27057.0,0.02761608850369103,0.028667877929151583
27058.0,0.9183045189397243,0.8170787556917587
27059.0,0.2799008884820477,0.07157171890129733
27060.0,0.3875140976432214,0.02786567087147317
27061.0,0.7073955750977774,0.08571892176642255
27062.0,0.44270506691157646,0.04704008180902693
27063.0,0.5584568635353626,0.057177660164502965
27064.0,0.5774935476488813,0.22476323824595837
27065.0,0.3456081909165489,0.06794413590931402
27066.0,0.6328459357688699,0.04309908269063959
27067.0,0.7455821971997716,0.44646271285585765
27068.0,0.9431972738557949,0.8639811277969266
27069.0,0.9392992562219142,0.5591933170954989
27070.0,0.0485966200944676,0.028052348778971753
27071.0,0.05450053659308964,0.04334845621296122
27072.0,0.7049098633600185,0.08244291024006285
27073.0,0.8214756179498401,0.025787072520144453
27074.0,0.3108498176924195,0.04555642041753585
27075.0,0.8465726518403152,0.7346767765118226
27076.0,0.7887145450438311,0.6790113580374569
27077.0,0.11063638487484459,0.04834298045888789
27078.0,0.8240687661484891,0.23646147975610418
27079.0,0.9291367012481333,0.31233013836249285
27080.0,0.3036438013662561,0.07846616703658421
27081.0,0.7310488675568138,0.02407943941455693
27082.0,0.5023925681984808,0.3235332431079554
27083.0,0.22591988267067062,0.05881401588708939
27084.0,0.6494524958459647,0.8663712180256126
27085.0,0.01593840075595188,0.046220848411015425
27086.0,0.09762360651784252,0.0686538614489092
27087.0,0.2719818387593069,0.20242679412605213
27088.0,0.7775217758889541,0.20367748110437606
27089.0,0.23390668160972242,0.17393311275794485
27090.0,0.5371511601957057,0.23356212424189476
27091.0,0.1367382625748406,0.36934375864341545
27092.0,0.2895533148157041,0.09584305315342026
27093.0,0.3044923176214985,0.2173655457051825
27094.0,0.04201955372440745,0.004787594092695042
27095.0,0.445507458574757,0.05797664215061034
27096.0,0.1949789915602819,0.018657845548889385
27097.0,0.7783300584091236,0.6122826342357353
27098.0,0.8605049511396945,0.6182119071901975
27099.0,0.39930116319148407,0.16986204143729267
27100.0,0.7348084163739672,0.07170745969169677
27101.0,0.6377897359825948,0.08029550667684507
27102.0,0.8716506460166783,0.11609734353198453
27103.0,0.05218155191777225,0.015860763671931555
27104.0,0.5780986754222482,0.3370626201963032
27105.0,0.4172848260494439,0.034421376786132316
27106.0,0.8748468635025574,0.6247576770090685
27107.0,0.6939453789553552,0.4333721948436676
27108.0,0.4377213348819526,0.14144460328738767
27109.0,0.3006454977690034,0.10948616403695684
27110.0,0.33742965131575914,0.04851470063615042
27111.0,0.355382882195899,0.04224823609131756
27112.0,0.5564253830012329,0.1850026901983123
27113.0,0.26766646523695414,0.09500736918639194
27114.0,0.24172337816375652,0.09221283167965173
27115.0,0.8631721827927065,0.5687911155671483
27116.0,0.8832903594336021,0.14503667230015085
27117.0,0.11698300464846095,0.07575862407624509
27118.0,0.5088153277226765,0.15176838868038378
27119.0,0.42194076577842704,0.09025192314106842
27120.0,0.978712066542805,0.32453804379250156
27121.0,0.675370449841817,0.015788198960291072
27122.0,0.2947911383158398,0.0330555903286247
27123.0,0.09959093788854148,0.05137156597604132
27124.0,0.05445285618453962,0.029671097759015823
27125.0,0.036910702727282196,0.014564463038224682
27126.0,0.07704222828100558,0.47322613628203164
27127.0,0.13019663586179428,0.0637222692502825
27128.0,0.5797431142294379,0.18753085953685425
27129.0,0.6563907713708423,0.6724481559614506
27130.0,0.17200866219891697,0.09125434316476666
27131.0,0.08504098134005644,0.07038702736834215
27132.0,0.9055330900666946,0.4805545399277869
27133.0,0.5932110900038307,0.13042624077521087
27134.0,0.9213993512497173,0.6602587701232573
27135.0,0.6239831058931943,0.24161618073718455
27136.0,0.5162358227674042,0.08163940594058972
27137.0,0.23431717563119395,0.06911834624592612
27138.0,0.5772935870632038,0.17133284018149056
27139.0,0.0829872959729615,0.09581866748345083
27140.0,0.9465883160814901,0.897445551511637
27141.0,0.8263419777738232,0.6805196277567827
27142.0,0.3186966523888608,0.0688492965801182
27143.0,0.5252604329171513,0.31560997831627513
27144.0,0.05195429763655871,0.055769327622847475
27145.0,0.6809147043232542,0.40334962223364607
27146.0,0.9043600403954736,0.03650797452529459
27147.0,0.2633242256182787,0.0700347279396298
27148.0,0.1250415763303372,0.10266286108146043
27149.0,0.20223953532771377,0.3499836428038274
27150.0,0.9657962251037447,0.6345004905616001
27151.0,0.8127420777211445,0.17719498657642996
27152.0,0.2216610343168748,0.02592797566168943
27153.0,0.7893070047499388,0.26086461607292966
27154.0,0.892460186802147,0.7029977975011172
27155.0,0.6254836983392518,0.16531213933124203
27156.0,0.3170001803792653,0.015106485974816248
27157.0,0.3729628965329224,0.00822916673562978
27158.0,0.3599746661435625,0.08016577677511341
27159.0,0.27472044271987894,0.059774109038303595
27160.0,0.1680565297405271,0.22215422433857174
27161.0,0.5550212741979799,0.39998253553519425
27162.0,0.9366326854893237,0.0973232511914179
27163.0,0.4570319485007573,0.49300247392512153
27164.0,0.11854496724646925,0.20912998400288715
27165.0,0.5922072192852159,0.4986965114829206
27166.0,0.1735721321681222,0.08612756192940282
27167.0,0.5819984997046114,0.19732931224513026
27168.0,0.7442300509756454,0.14716897294583434
27169.0,0.8248003529157774,0.47201159710999896
27170.0,0.863266812698854,0.38671803339360655
27171.0,0.3370788586617509,0.05039131812010798
27172.0,0.818260041860075,0.04639065642104793
27173.0,0.6091025772861961,0.2633477020725263
27174.0,0.14741889898004795,0.13163131887978177
27175.0,0.1514228377469979,0.07928251961977578
27176.0,0.9463037715950885,0.5513387112073016
27177.0,0.9615969363610826,0.8327059272371196
27178.0,0.44642358079941563,0.15701290151774597
27179.0,0.23735916392250286,0.08107214469325635
27180.0,0.3613976039581051,0.20723422839526096
27181.0,0.789630027308758,0.03559131309675479
27182.0,0.915838498516661,0.7632848303073722
27183.0,0.5109398704109757,0.04032757424683774
27184.0,0.41400938542910776,0.0421853364195428
27185.0,0.7878304226866475,0.5295047403777938
27186.0,0.655288655590678,0.1176121359896948
27187.0,0.1303762788536202,0.08919580502299752
27188.0,0.411956730051042,0.05936343663920541
27189.0,0.5900868221215263,0.06571755540372123
27190.0,0.783231966194995,0.46772763194562195
27191.0,0.9397335231495926,0.109219079495693
27192.0,0.7727913565173669,0.5286948997900727
27193.0,0.09763908270858572,0.008067863466731818
27194.0,0.3380641637343945,0.08709349203715079
27195.0,0.0774460110734711,0.01661528147248865
27196.0,0.24599733400946283,0.316451168341686
27197.0,0.6536484206712807,0.061742812456953206
27198.0,0.9836696176397051,0.9312982602236282
27199.0,0.11335431629365315,0.031102457080165947
27200.0,0.6055906031306891,0.253073388304227
27201.0,0.9148038723219449,0.7426787378734142
27202.0,0.024134754367374254,0.0577365845938018
27203.0,0.10536509734699447,0.06431002023882793
27204.0,0.06449572929465404,0.026262369634809414
27205.0,0.3719778669037027,0.2426892512192272
27206.0,0.28707903904820964,0.1947811285714064
27207.0,0.10761319927522502,0.1230000607820877
27208.0,0.7175793030336839,0.802362073255223
27209.0,0.32140027529417897,0.3591226779946566
27210.0,0.4296755854034842,0.2941881719722259
27211.0,0.26486502160315206,0.10457901564131128
27212.0,0.9420924585200299,0.6120627836315842
27213.0,0.3651122422510183,0.2872439984939083
27214.0,0.06878011744629411,0.02909971332835847
27215.0,0.8030885213509774,0.16958394652898448
27216.0,0.8392157849869073,0.10853543732672896
27217.0,0.16258697089435797,0.055348369292921244
27218.0,0.9540343490680347,0.7091721877738646
27219.0,0.6430009239963027,0.4705391643220242
27220.0,0.4262619341576433,0.1347104159764366
27221.0,0.5498736670268561,0.17525644063400744
27222.0,0.6040606306832026,0.22410579355345017
27223.0,0.6382733249724873,0.050746232869524815
27224.0,0.7389061366785752,0.23496994743716537
27225.0,0.2612680555959181,0.18738469263344576
27226.0,0.2893506998494465,0.023980630988998396
27227.0,0.46006828495134383,0.1470452607585161
27228.0,0.8832052846447366,0.5124852529519929
27229.0,0.915925054923546,0.6664138772352759
27230.0,0.9693777053342438,0.20824251510665567
27231.0,0.8614953414628675,0.5018917486552148
27232.0,0.5731369382148482,0.13093161897436273
27233.0,0.18634950125952537,0.3199788059759998
27234.0,0.025175045707946618,0.049838858759664977
27235.0,0.940759803382487,0.8860909456693135
27236.0,0.9359574005179033,0.10710949763835952
27237.0,0.5321986364221916,0.19437573021552512
27238.0,0.7437156531009382,0.3291487060687136
27239.0,0.21687765407702722,0.6029569566821829
27240.0,0.47817870398257034,0.12568722572705784
27241.0,0.19896196415080422,0.07829483181337463
27242.0,0.5017452315157187,0.10900023872560378
27243.0,0.09897294235147537,0.052968319296890685
27244.0,0.08701523975418407,0.04094094022112656
27245.0,0.42736537029365906,0.13736254148596672
27246.0,0.9463947972257856,0.7660801024273493
27247.0,0.9389860767171871,0.16640435624188724
27248.0,0.7153521139459489,0.1499834110090546
27249.0,0.5450967095053062,0.0997346286069985
27250.0,0.31219284658072155,0.12233247381377654
27251.0,0.24539702060502164,0.08564365719055712
27252.0,0.6176386531928078,0.19240308113513244
27253.0,0.8905034169116375,0.06919605429055344
27254.0,0.9720748568114955,0.8861396296752858
27255.0,0.29496361089980955,0.12758111119755017
27256.0,0.9648572537069128,0.5866703762654825
27257.0,0.6144658752686775,0.40096799150214607
27258.0,0.7853833847662964,0.4508644760675949
27259.0,0.8912435898496534,0.5307628885916609
27260.0,0.47735535365972764,0.09828854465659044
27261.0,0.617369309178482,0.11962328235163994
27262.0,0.4200529539089284,0.14945742736402148
27263.0,0.06602329472291044,0.04356838314503872
27264.0,0.08169567438110588,0.06011149882215691
27265.0,0.16513012451368966,0.03971585886924687
27266.0,0.3091073731223563,0.10114734140758283
27267.0,0.7715520814040798,0.11300849053037487
27268.0,0.18999349150679473,0.020735154103204173
27269.0,0.44777534639162136,0.7965366301860028
27270.0,0.08697699794121852,0.03385768342632788
27271.0,0.3443090191328951,0.046444210315436794
27272.0,0.3503155578735198,0.014721289810395308
27273.0,0.12139008448761383,0.04459332250052209
27274.0,0.5385726612611199,0.12915783804952216
27275.0,0.3757715453808702,0.18089088745319834
27276.0,0.24755635215596364,0.010864829691728696
27277.0,0.7923841026738866,0.046493003587148155
27278.0,0.39794094789650775,0.18330125889975302
27279.0,0.4177474123520344,0.11504521418217827
27280.0,0.29024774407806164,0.2062133868556059
27281.0,0.2810054114532192,0.06803826557008277
27282.0,0.8686148742829485,0.07142291166212633
27283.0,0.025106321368887005,0.004885569010769953
27284.0,0.22298395456545694,0.09642924843892754
27285.0,0.37585525850435353,0.09282468901314087
27286.0,0.2582288634953061,0.08229971455626153
27287.0,0.6257840973658957,0.25836844040830337
27288.0,0.7669518135533838,0.5522303712831446
27289.0,0.40647846136377136,0.29107309002203624
27290.0,0.11895655832088887,0.027473486795809247
27291.0,0.813501732753051,0.7190496624242064
27292.0,0.7008175516130315,0.05434899590808234
27293.0,0.9644919554523619,0.12881714594553786
27294.0,0.04656684090588674,0.017850553948061974
27295.0,0.8780804451071705,0.27326838950380583
27296.0,0.7330088927817668,0.06515426064650315
27297.0,0.7013260972545505,0.06274043594496995
27298.0,0.2687210134070916,0.10015467592436045
27299.0,0.7316690277486387,0.303088490553166
27300.0,0.9522139671403607,0.18238173874993638
27301.0,0.023805778471604623,0.004656258072543696
27302.0,0.5104302276191969,0.11183401150391768
27303.0,0.06942578249030992,0.026377811967228926
27304.0,0.7425162622744269,0.09166662735319527
27305.0,0.04404923598502478,0.04631969338732655
27306.0,0.5223810443197684,0.21221037864317843
27307.0,0.7723669913811795,0.6275366672198398
27308.0,0.1601482886823441,0.10135354092473305
27309.0,0.9564380024313056,0.522801432138519
27310.0,0.12598737147757608,0.06632387745201043
27311.0,0.12179548699420677,0.13449616093752517
27312.0,0.3442575025358886,0.07964890154464488
27313.0,0.1452733784911246,0.11424315327189656
27314.0,0.07183206343307459,0.04903285113542325
27315.0,0.35171427828401813,0.14834258340410075
